ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l2cache_5, stateEvent_FetchInvX_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_M, , Accumulator, 1244723355, 0, 42, 42, 42, 1, 1
l2cache_5, stateEvent_FetchInvX_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_M, , Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
l2cache_5, stateEvent_FetchInv_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchResp_MInv, , Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
l2cache_5, stateEvent_FetchXResp_MInvX, , Accumulator, 1244723355, 0, 21, 21, 21, 1, 1
l2cache_5, stateEvent_AckInv_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_AckInv_SInv, , Accumulator, 1244723355, 0, 9, 9, 9, 1, 1
l2cache_5, stateEvent_AckInv_SMInv, , Accumulator, 1244723355, 0, 1, 1, 1, 1, 1
l2cache_5, stateEvent_AckInv_SBInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLine_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLine_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLine_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLineInv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLineInv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLineInv_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLineResp_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLineResp_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLineResp_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_GetS, , Accumulator, 1244723355, 0, 76, 76, 76, 1, 1
l2cache_5, eventSent_GetX, , Accumulator, 1244723355, 0, 36, 36, 36, 1, 1
l2cache_5, eventSent_GetSX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_PutS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_PutM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_FlushLine, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_FlushLineInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_FetchResp, , Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
l2cache_5, eventSent_FetchXResp, , Accumulator, 1244723355, 0, 21, 21, 21, 1, 1
l2cache_5, eventSent_AckInv, , Accumulator, 1244723355, 0, 10, 10, 10, 1, 1
l2cache_5, eventSent_NACK, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_GetSResp, , Accumulator, 1244723355, 0, 76, 76, 76, 1, 1
l2cache_5, eventSent_GetXResp, , Accumulator, 1244723355, 0, 36, 36, 36, 1, 1
l2cache_5, eventSent_FlushLineResp, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_Fetch, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_FetchInv, , Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
l2cache_5, eventSent_ForceInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_FetchInvX, , Accumulator, 1244723355, 0, 21, 21, 21, 1, 1
l2cache_5, eventSent_Inv, , Accumulator, 1244723355, 0, 10, 10, 10, 1, 1
l2cache_5, eventSent_Put, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_Get, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_AckMove, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_CustomReq, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_CustomResp, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_CustomAck, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_GetS_hit, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_GetS_miss, , Accumulator, 1244723355, 0, 14830, 3754326, 76, 56, 811
l2cache_5, latency_GetS_inv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_GetX_hit, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_GetX_miss, , Accumulator, 1244723355, 0, 8167, 2744963, 34, 132, 839
l2cache_5, latency_GetX_inv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_GetX_upgrade, , Accumulator, 1244723355, 0, 661, 238261, 2, 231, 430
l2cache_5, latency_GetSX_hit, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_GetSX_miss, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_GetSX_inv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_GetSX_upgrade, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_FlushLine, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, latency_FlushLineInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSHit_Arrival, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetXHit_Arrival, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSXHit_Arrival, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSHit_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetXHit_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSXHit_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSMiss_Arrival, , Accumulator, 1244723355, 0, 76, 76, 76, 1, 1
l2cache_5, GetXMiss_Arrival, , Accumulator, 1244723355, 0, 34, 34, 34, 1, 1
l2cache_5, GetSXMiss_Arrival, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSMiss_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetXMiss_Blocked, , Accumulator, 1244723355, 0, 2, 2, 2, 1, 1
l2cache_5, GetSXMiss_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_AckPut_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, evict_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, evict_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, evict_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetS_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetX_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetSX_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutE_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutE_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutE_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutE_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutE_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutE_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutM_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutM_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutM_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutX_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutX_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutX_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchResp_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchXResp_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_AckInv_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLine_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FlushLineInv_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, eventSent_PutE, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, TotalEventsReceived, , Accumulator, 1244723355, 0, 292, 292, 292, 1, 1
l2cache_5, TotalEventsReplayed, , Accumulator, 1244723355, 0, 36, 36, 36, 1, 1
l2cache_5, GetS_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetX_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSX_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSResp_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetXResp_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, CustomReq_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, CustomResp_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, CustomAck_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, NULLCMD_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetS_recv, , Accumulator, 1244723355, 0, 76, 76, 76, 1, 1
l2cache_5, GetX_recv, , Accumulator, 1244723355, 0, 36, 36, 36, 1, 1
l2cache_5, GetSX_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, FlushLine_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, FlushLineInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, GetSResp_recv, , Accumulator, 1244723355, 0, 76, 76, 76, 1, 1
l2cache_5, GetXResp_recv, , Accumulator, 1244723355, 0, 36, 36, 36, 1, 1
l2cache_5, FlushLineResp_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, PutS_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, PutM_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, PutE_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, PutX_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, Inv_recv, , Accumulator, 1244723355, 0, 10, 10, 10, 1, 1
l2cache_5, ForceInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, Fetch_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, FetchInv_recv, , Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
l2cache_5, FetchInvX_recv, , Accumulator, 1244723355, 0, 21, 21, 21, 1, 1
l2cache_5, FetchResp_recv, , Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
l2cache_5, FetchXResp_recv, , Accumulator, 1244723355, 0, 21, 21, 21, 1, 1
l2cache_5, NACK_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, AckInv_recv, , Accumulator, 1244723355, 0, 10, 10, 10, 1, 1
l2cache_5, AckPut_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l2cache_5, MSHR_occupancy, , Accumulator, 1244723355, 0, 23832, 125006, 2861433, 0, 11
l2cache_5, Bank_conflicts, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, packet_latency, , Accumulator, 1244723355, 0, 10935, 231167, 568, 1, 31
l3cache5, send_bit_count, , Accumulator, 1244723355, 0, 175808, 92352512, 547, 64, 576
l3cache5, output_port_stalls, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, idle_time, , Accumulator, 1244723355, 0, 1228146205, 40893316447641399, 528, 0, 84763267
l3cache5, evict_I, , Accumulator, 1244723355, 0, 218, 218, 218, 1, 1
l3cache5, evict_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, evict_SBInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_GetS_I, , Accumulator, 1244723355, 0, 132, 132, 132, 1, 1
l3cache5, stateEvent_GetS_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_GetS_M, , Accumulator, 1244723355, 0, 41, 41, 41, 1, 1
l3cache5, stateEvent_GetX_I, , Accumulator, 1244723355, 0, 86, 86, 86, 1, 1
l3cache5, stateEvent_GetX_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_GetX_M, , Accumulator, 1244723355, 0, 15, 15, 15, 1, 1
l3cache5, stateEvent_GetSX_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_GetSX_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_GetSX_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_GetSResp_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_GetXResp_IS, , Accumulator, 1244723355, 0, 132, 132, 132, 1, 1
l3cache5, stateEvent_GetXResp_IM, , Accumulator, 1244723355, 0, 86, 86, 86, 1, 1
l3cache5, stateEvent_GetXResp_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_GetXResp_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutS_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutS_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutS_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutS_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutS_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutS_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutS_SBInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutM_M, , Accumulator, 1244723355, 0, 8, 8, 8, 1, 1
l3cache5, stateEvent_PutM_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutM_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutX_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutX_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_PutX_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Inv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Inv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Inv_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Inv_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Inv_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Inv_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Inv_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInvX_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInvX_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInvX_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInvX_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInvX_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInvX_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInvX_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInvX_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_Fetch_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchInv_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_ForceInv_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FetchResp_MInv, , Accumulator, 1244723355, 0, 13, 13, 13, 1, 1
l3cache5, stateEvent_FetchXResp_MInvX, , Accumulator, 1244723355, 0, 39, 39, 39, 1, 1
l3cache5, stateEvent_AckInv_MInv, , Accumulator, 1244723355, 0, 1, 1, 1, 1, 1
l3cache5, stateEvent_AckInv_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_AckInv_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_AckInv_SBInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FlushLine_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FlushLine_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache5, stateEvent_FlushLine_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
